UnitNo,Region,RegionCode,NonUtcBU,NonUtcBUCode,BU,BUCode,LocationCode,ProductLine,SAMClassCode,SAMClass,RevenueStatus,Make,Model,ModelYear,EngineModel,VIN,OdometerMiles,TermOutDate,NBV,BookLife,Age,CustomerNo,CustomerName,RatedMargin12Mo,ActualMargin12Mo,RatedMiles12Mo,ActualMiles12Mo,FinalMVAType,MVATurnInDate,MVAFinalApproval,MVAApprovalDate,EndBillDate,AccountingStatus,OSECondition,OSEStatus,DispConditionCode,DepositDate,DepositStatus,LTDMargin,LTDMiles,Modified,Created,Action,UTCAcceptedDate,UTCAcceptedLoc,DeprAmount,UTCAcceptedPL,OSCost,DeId,GoNoGo,IsRR
107903,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2019,NULL,54DK6S16XKSG00312,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108318,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVACWDT7GHHB6069,0,NULL,0,0,11,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,3200,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108319,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,180,Dry Trailer,NYE    ,LUFK,ULD-38                        ,2007,NULL,1L01B322871162723,0,NULL,0,0,11,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
108384,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVHCYCY7HHJB2186,60964,NULL,0,0,11,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108387,RVS UTC CENTRAL RGN,3453,RVS UTC CNTRL RG FAM,3224,RVS UTC CNTRL RG FAM,3224,2438,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2007,MBE4000'04 410/1900,2FWJA3CVX7AW81423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/19/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108401,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVHCYCY5GHHB6255,0,NULL,0,0,11,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108414,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDTXHHJB2059,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108422,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVACWDT1GHHB5970,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108424,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2018,NULL,54DK6S167JSG01299,61773,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108434,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT1HHHX3437,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108457,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT2HHJB2086,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108462,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,140,T/A Tractor,EARNING,FRTL,UNKNOWN                       ,2016,NULL,1FUJC5CY9GHHP3731,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,03:13.7,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108466,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,180,Dry Trailer,NYE    ,LUFK,ULD-38                        ,2008,NULL,1L01B322081165777,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
108561,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVHCYCY1HHJB2216,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108626,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT0HHHX3414,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-900,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108627,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT8HHHX3399,81866,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-1600,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108629,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT7HHHX3426,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108632,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT3HHJB2078,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108637,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2018,NULL,54DK6S16XJSG01152,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108639,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2018,NULL,1FVACWFC2JHJP7477,57979,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-21600,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108640,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT5HHJB2079,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108641,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT5HHJB2065,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108642,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT4HHHY8238,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108644,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2018,NULL,54DK6S165JSG01379,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108659,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NYE    ,CLAR,FLATBED TRAILER               ,2019,NULL,1CD2L3220KA011853,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
108755,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2014,NULL,1FVACWDU5EHFX4198,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108770,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVHCYCY6GHHB6247,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108790,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVHCYCY5HHJB2235,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,225400,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108794,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2018,NULL,54DK6S164JSG01194,34450,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108814,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT8HHHX3483,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-2800,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108815,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,140,T/A Tractor,NYE    ,FRTL,UNKNOWN                       ,2011,NULL,1FUJGEDR5BSAV3446,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
108965,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVHCYCY5HHJB0999,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-3600,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
108982,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,140,T/A Tractor,NYE    ,INTL,UNKNOWN                       ,2008,NULL,1HSHXSBR98J645202,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
109016,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NLE    ,CLAR,FLATBED TRAILER               ,2017,NULL,1CD2L3222HA011359,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
109040,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,ISUZ,UNKNOWN                       ,2016,NULL,54DC4W1B4GS802551,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,40000,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109046,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVHCYCYXHHJB2005,67810,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-1700,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109048,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVHCYCY0GHHB6258,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109064,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2014,NULL,1FVHCYCY3EHFV7897,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109098,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT8HHHX3502,0,NULL,0,0,10,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-44600,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109837,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2014,NULL,1FVACWDU3EHFX4197,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109859,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NYE    ,CLAR,FLATBED TRAILER               ,2014,NULL,1CD2L3225EA010587,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
109894,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2018,NULL,1FVHCYFE8JHJP0450,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
109924,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2018,NULL,3ALACWFCXJDJP7474,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
111111,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT6HHHY8239,11,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,4410.34,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
113201,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT5HHHX3442,99,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-600,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
114318,FMS EAST REGION,3450,WEST N ENGLAND CBU,3221,WEST N ENGLAND CBU,3221,1040,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2019,NULL,54DK6S16XKSG00309,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,03:49.2,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
114405,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVHCYCY5GHHB6126,0,NULL,0,0,7,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,03:49.2,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
114594,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,180,Dry Trailer,NYE    ,LUFK,ULD-38                        ,2007,NULL,1L01B322171162725,0,NULL,0,0,6,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
114697,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,FRTL,UNKNOWN                       ,2016,NULL,1FVACWDT4GHHB6062,0,NULL,0,0,6,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
114778,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NYE    ,ISUZ,UNKNOWN                       ,2018,NULL,54DK6S161JSG01444,0,NULL,0,0,6,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
114825,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NYE    ,CLAR,FLATBED TRAILER               ,2019,NULL,1CD2L3225KA011864,0,NULL,0,0,6,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
114915,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NYE    ,CLAR,FLATBED TRAILER               ,2016,NULL,1CD2L322XGA010765,0,NULL,0,0,5,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,03:13.7,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
115064,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT1HHHX3499,0,NULL,0,0,5,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
115122,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT1HHHX3504,0,NULL,0,0,5,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
115170,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,148,RPM,170,T/A Conv Sleeper Tractor,EARNING,INTL,UNKNOWN                       ,2017,NULL,3HSDJSNR2HN636446,0,3/14/2022 0:00,0,0,4,95851,"PGT TRUCKING, INC.",41.59,100,25000,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,100,NULL,00:12.5,00:41.5,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
115201,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,190,Flatbed Trailer,NYE    ,CLAR,FLATBED TRAILER               ,2014,NULL,1CD2L3221EA010585,0,NULL,0,0,4,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
115265,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,125,Unidentifiable Truck,NLE    ,FRTL,UNKNOWN                       ,2017,NULL,1FVACWDT4HHJB2106,0,NULL,0,0,4,56292,LOWE'S COMPANIES INC,0,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-2700,NULL,00:06.9,00:58.9,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
